attempt_order,learner_id,skill_name,lesson_title,question_id,is_correct,difficulty_level,assessment_type,answered_at,certification_id,lesson_id,exam_id,attempt_no
1896,40,104,Laws on Security,Q-104-6,1,EASY,MOCK_EXAM,2026-01-03 19:08:00+00:00,1,104,1001,2
1897,40,101,Accounting and Financial Affairs,Q-101-7,0,AVERAGE,MIDDLE_EXAM,2026-01-03 19:12:00+00:00,1,101,1002,2
1898,40,102,Management and Organization Theory,Q-102-7,1,HARD,DIAGNOSTIC,2026-01-03 19:13:00+00:00,1,102,1002,2
1899,40,103,Laws on Labor and Transaction,Q-103-7,1,EASY,MIDDLE_EXAM,2026-01-03 19:14:00+00:00,1,103,1002,2
1900,40,104,Laws on Security,Q-104-7,1,AVERAGE,DIAGNOSTIC,2026-01-03 19:15:00+00:00,1,104,1002,2
1901,40,101,Accounting and Financial Affairs,Q-101-8,1,HARD,MOCK_EXAM,2026-01-03 19:19:00+00:00,1,101,1003,2
1902,40,102,Management and Organization Theory,Q-102-8,1,EASY,LESSON_QUIZ,2026-01-03 19:20:00+00:00,1,102,1003,2
1903,40,103,Laws on Labor and Transaction,Q-103-8,1,AVERAGE,MOCK_EXAM,2026-01-03 19:21:00+00:00,1,103,1003,2
1904,40,104,Laws on Security,Q-104-8,1,HARD,LESSON_QUIZ,2026-01-03 19:22:00+00:00,1,104,1003,2
1905,40,101,Accounting and Financial Affairs,Q-101-9,0,EASY,DIAGNOSTIC,2026-01-03 19:26:00+00:00,1,101,1000,3
1906,40,102,Management and Organization Theory,Q-102-9,1,AVERAGE,MIDDLE_EXAM,2026-01-03 19:27:00+00:00,1,102,1000,3
1907,40,103,Laws on Labor and Transaction,Q-103-9,1,HARD,DIAGNOSTIC,2026-01-03 19:28:00+00:00,1,103,1000,3
1908,40,104,Laws on Security,Q-104-9,1,EASY,MIDDLE_EXAM,2026-01-03 19:29:00+00:00,1,104,1000,3
1909,40,101,Accounting and Financial Affairs,Q-101-1,0,AVERAGE,LESSON_QUIZ,2026-01-03 19:33:00+00:00,1,101,1001,3
1910,40,102,Management and Organization Theory,Q-102-1,1,HARD,MOCK_EXAM,2026-01-03 19:34:00+00:00,1,102,1001,3
1911,40,103,Laws on Labor and Transaction,Q-103-1,1,EASY,LESSON_QUIZ,2026-01-03 19:35:00+00:00,1,103,1001,3
1912,40,104,Laws on Security,Q-104-1,0,AVERAGE,MOCK_EXAM,2026-01-03 19:36:00+00:00,1,104,1001,3
1913,40,101,Accounting and Financial Affairs,Q-101-2,0,HARD,MIDDLE_EXAM,2026-01-03 19:40:00+00:00,1,101,1002,3
1914,40,102,Management and Organization Theory,Q-102-2,1,EASY,DIAGNOSTIC,2026-01-03 19:41:00+00:00,1,102,1002,3
1915,40,103,Laws on Labor and Transaction,Q-103-2,0,AVERAGE,MIDDLE_EXAM,2026-01-03 19:42:00+00:00,1,103,1002,3
1916,40,104,Laws on Security,Q-104-2,1,HARD,DIAGNOSTIC,2026-01-03 19:43:00+00:00,1,104,1002,3
1917,40,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MOCK_EXAM,2026-01-03 19:47:00+00:00,1,101,1003,3
1918,40,102,Management and Organization Theory,Q-102-3,1,AVERAGE,LESSON_QUIZ,2026-01-03 19:48:00+00:00,1,102,1003,3
1919,40,103,Laws on Labor and Transaction,Q-103-3,1,HARD,MOCK_EXAM,2026-01-03 19:49:00+00:00,1,103,1003,3
1920,40,104,Laws on Security,Q-104-3,1,EASY,LESSON_QUIZ,2026-01-03 19:50:00+00:00,1,104,1003,3
1921,41,101,Accounting and Financial Affairs,Q-101-1,0,AVERAGE,LESSON_QUIZ,2026-01-03 20:00:00+00:00,1,101,1000,1
1922,41,102,Management and Organization Theory,Q-102-1,0,HARD,MOCK_EXAM,2026-01-03 20:01:00+00:00,1,102,1000,1
1923,41,103,Laws on Labor and Transaction,Q-103-1,0,EASY,LESSON_QUIZ,2026-01-03 20:02:00+00:00,1,103,1000,1
1924,41,104,Laws on Security,Q-104-1,1,AVERAGE,MOCK_EXAM,2026-01-03 20:03:00+00:00,1,104,1000,1
1925,41,101,Accounting and Financial Affairs,Q-101-2,1,HARD,MIDDLE_EXAM,2026-01-03 20:07:00+00:00,1,101,1001,1
1926,41,102,Management and Organization Theory,Q-102-2,0,EASY,DIAGNOSTIC,2026-01-03 20:08:00+00:00,1,102,1001,1
1927,41,103,Laws on Labor and Transaction,Q-103-2,0,AVERAGE,MIDDLE_EXAM,2026-01-03 20:09:00+00:00,1,103,1001,1
1928,41,104,Laws on Security,Q-104-2,1,HARD,DIAGNOSTIC,2026-01-03 20:10:00+00:00,1,104,1001,1
1929,41,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MOCK_EXAM,2026-01-03 20:14:00+00:00,1,101,1002,1
1930,41,102,Management and Organization Theory,Q-102-3,1,AVERAGE,LESSON_QUIZ,2026-01-03 20:15:00+00:00,1,102,1002,1
1931,41,103,Laws on Labor and Transaction,Q-103-3,0,HARD,MOCK_EXAM,2026-01-03 20:16:00+00:00,1,103,1002,1
1932,41,104,Laws on Security,Q-104-3,1,EASY,LESSON_QUIZ,2026-01-03 20:17:00+00:00,1,104,1002,1
1933,41,101,Accounting and Financial Affairs,Q-101-4,1,AVERAGE,DIAGNOSTIC,2026-01-03 20:21:00+00:00,1,101,1003,1
1934,41,102,Management and Organization Theory,Q-102-4,1,HARD,MIDDLE_EXAM,2026-01-03 20:22:00+00:00,1,102,1003,1
1935,41,103,Laws on Labor and Transaction,Q-103-4,1,EASY,DIAGNOSTIC,2026-01-03 20:23:00+00:00,1,103,1003,1
1936,41,104,Laws on Security,Q-104-4,1,AVERAGE,MIDDLE_EXAM,2026-01-03 20:24:00+00:00,1,104,1003,1
1937,41,101,Accounting and Financial Affairs,Q-101-5,1,HARD,LESSON_QUIZ,2026-01-03 20:28:00+00:00,1,101,1000,2
1938,41,102,Management and Organization Theory,Q-102-5,1,EASY,MOCK_EXAM,2026-01-03 20:29:00+00:00,1,102,1000,2
1939,41,103,Laws on Labor and Transaction,Q-103-5,1,AVERAGE,LESSON_QUIZ,2026-01-03 20:30:00+00:00,1,103,1000,2
1940,41,104,Laws on Security,Q-104-5,1,HARD,MOCK_EXAM,2026-01-03 20:31:00+00:00,1,104,1000,2
1941,41,101,Accounting and Financial Affairs,Q-101-6,1,EASY,MIDDLE_EXAM,2026-01-03 20:35:00+00:00,1,101,1001,2
1942,41,102,Management and Organization Theory,Q-102-6,1,AVERAGE,DIAGNOSTIC,2026-01-03 20:36:00+00:00,1,102,1001,2
1943,41,103,Laws on Labor and Transaction,Q-103-6,1,HARD,MIDDLE_EXAM,2026-01-03 20:37:00+00:00,1,103,1001,2
1944,41,104,Laws on Security,Q-104-6,1,EASY,DIAGNOSTIC,2026-01-03 20:38:00+00:00,1,104,1001,2
1945,41,101,Accounting and Financial Affairs,Q-101-7,1,AVERAGE,MOCK_EXAM,2026-01-03 20:42:00+00:00,1,101,1002,2
1946,41,102,Management and Organization Theory,Q-102-7,1,HARD,LESSON_QUIZ,2026-01-03 20:43:00+00:00,1,102,1002,2
1947,41,103,Laws on Labor and Transaction,Q-103-7,0,EASY,MOCK_EXAM,2026-01-03 20:44:00+00:00,1,103,1002,2
1948,41,104,Laws on Security,Q-104-7,0,AVERAGE,LESSON_QUIZ,2026-01-03 20:45:00+00:00,1,104,1002,2
1949,41,101,Accounting and Financial Affairs,Q-101-8,0,HARD,DIAGNOSTIC,2026-01-03 20:49:00+00:00,1,101,1003,2
1950,41,102,Management and Organization Theory,Q-102-8,1,EASY,MIDDLE_EXAM,2026-01-03 20:50:00+00:00,1,102,1003,2
1951,41,103,Laws on Labor and Transaction,Q-103-8,1,AVERAGE,DIAGNOSTIC,2026-01-03 20:51:00+00:00,1,103,1003,2
1952,41,104,Laws on Security,Q-104-8,1,HARD,MIDDLE_EXAM,2026-01-03 20:52:00+00:00,1,104,1003,2
1953,41,101,Accounting and Financial Affairs,Q-101-9,1,EASY,LESSON_QUIZ,2026-01-03 20:56:00+00:00,1,101,1000,3
1954,41,102,Management and Organization Theory,Q-102-9,0,AVERAGE,MOCK_EXAM,2026-01-03 20:57:00+00:00,1,102,1000,3
1955,41,103,Laws on Labor and Transaction,Q-103-9,0,HARD,LESSON_QUIZ,2026-01-03 20:58:00+00:00,1,103,1000,3
1956,41,104,Laws on Security,Q-104-9,0,EASY,MOCK_EXAM,2026-01-03 20:59:00+00:00,1,104,1000,3
1957,41,101,Accounting and Financial Affairs,Q-101-1,1,AVERAGE,MIDDLE_EXAM,2026-01-03 21:03:00+00:00,1,101,1001,3
1958,41,102,Management and Organization Theory,Q-102-1,0,HARD,DIAGNOSTIC,2026-01-03 21:04:00+00:00,1,102,1001,3
1959,41,103,Laws on Labor and Transaction,Q-103-1,0,EASY,MIDDLE_EXAM,2026-01-03 21:05:00+00:00,1,103,1001,3
1960,41,104,Laws on Security,Q-104-1,1,AVERAGE,DIAGNOSTIC,2026-01-03 21:06:00+00:00,1,104,1001,3
1961,41,101,Accounting and Financial Affairs,Q-101-2,0,HARD,MOCK_EXAM,2026-01-03 21:10:00+00:00,1,101,1002,3
1962,41,102,Management and Organization Theory,Q-102-2,1,EASY,LESSON_QUIZ,2026-01-03 21:11:00+00:00,1,102,1002,3
1963,41,103,Laws on Labor and Transaction,Q-103-2,0,AVERAGE,MOCK_EXAM,2026-01-03 21:12:00+00:00,1,103,1002,3
1964,41,104,Laws on Security,Q-104-2,0,HARD,LESSON_QUIZ,2026-01-03 21:13:00+00:00,1,104,1002,3
1965,41,101,Accounting and Financial Affairs,Q-101-3,1,EASY,DIAGNOSTIC,2026-01-03 21:17:00+00:00,1,101,1003,3
1966,41,102,Management and Organization Theory,Q-102-3,1,AVERAGE,MIDDLE_EXAM,2026-01-03 21:18:00+00:00,1,102,1003,3
1967,41,103,Laws on Labor and Transaction,Q-103-3,1,HARD,DIAGNOSTIC,2026-01-03 21:19:00+00:00,1,103,1003,3
1968,41,104,Laws on Security,Q-104-3,1,EASY,MIDDLE_EXAM,2026-01-03 21:20:00+00:00,1,104,1003,3
1969,42,101,Accounting and Financial Affairs,Q-101-1,1,AVERAGE,DIAGNOSTIC,2026-01-03 21:30:00+00:00,1,101,1000,1
1970,42,102,Management and Organization Theory,Q-102-1,0,HARD,MIDDLE_EXAM,2026-01-03 21:31:00+00:00,1,102,1000,1
1971,42,103,Laws on Labor and Transaction,Q-103-1,1,EASY,DIAGNOSTIC,2026-01-03 21:32:00+00:00,1,103,1000,1
1972,42,104,Laws on Security,Q-104-1,0,AVERAGE,MIDDLE_EXAM,2026-01-03 21:33:00+00:00,1,104,1000,1
1973,42,101,Accounting and Financial Affairs,Q-101-2,1,HARD,LESSON_QUIZ,2026-01-03 21:37:00+00:00,1,101,1001,1
1974,42,102,Management and Organization Theory,Q-102-2,1,EASY,MOCK_EXAM,2026-01-03 21:38:00+00:00,1,102,1001,1
1975,42,103,Laws on Labor and Transaction,Q-103-2,1,AVERAGE,LESSON_QUIZ,2026-01-03 21:39:00+00:00,1,103,1001,1
1976,42,104,Laws on Security,Q-104-2,0,HARD,MOCK_EXAM,2026-01-03 21:40:00+00:00,1,104,1001,1
1977,42,101,Accounting and Financial Affairs,Q-101-3,1,EASY,MIDDLE_EXAM,2026-01-03 21:44:00+00:00,1,101,1002,1
1978,42,102,Management and Organization Theory,Q-102-3,0,AVERAGE,DIAGNOSTIC,2026-01-03 21:45:00+00:00,1,102,1002,1
1979,42,103,Laws on Labor and Transaction,Q-103-3,1,HARD,MIDDLE_EXAM,2026-01-03 21:46:00+00:00,1,103,1002,1
1980,42,104,Laws on Security,Q-104-3,1,EASY,DIAGNOSTIC,2026-01-03 21:47:00+00:00,1,104,1002,1
1981,42,101,Accounting and Financial Affairs,Q-101-4,1,AVERAGE,MOCK_EXAM,2026-01-03 21:51:00+00:00,1,101,1003,1
1982,42,102,Management and Organization Theory,Q-102-4,0,HARD,LESSON_QUIZ,2026-01-03 21:52:00+00:00,1,102,1003,1
1983,42,103,Laws on Labor and Transaction,Q-103-4,1,EASY,MOCK_EXAM,2026-01-03 21:53:00+00:00,1,103,1003,1
1984,42,104,Laws on Security,Q-104-4,0,AVERAGE,LESSON_QUIZ,2026-01-03 21:54:00+00:00,1,104,1003,1
1985,42,101,Accounting and Financial Affairs,Q-101-5,1,HARD,DIAGNOSTIC,2026-01-03 21:58:00+00:00,1,101,1000,2
1986,42,102,Management and Organization Theory,Q-102-5,1,EASY,MIDDLE_EXAM,2026-01-03 21:59:00+00:00,1,102,1000,2
1987,42,103,Laws on Labor and Transaction,Q-103-5,1,AVERAGE,DIAGNOSTIC,2026-01-03 22:00:00+00:00,1,103,1000,2
1988,42,104,Laws on Security,Q-104-5,0,HARD,MIDDLE_EXAM,2026-01-03 22:01:00+00:00,1,104,1000,2
1989,42,101,Accounting and Financial Affairs,Q-101-6,0,EASY,LESSON_QUIZ,2026-01-03 22:05:00+00:00,1,101,1001,2
1990,42,102,Management and Organization Theory,Q-102-6,1,AVERAGE,MOCK_EXAM,2026-01-03 22:06:00+00:00,1,102,1001,2
1991,42,103,Laws on Labor and Transaction,Q-103-6,0,HARD,LESSON_QUIZ,2026-01-03 22:07:00+00:00,1,103,1001,2
1992,42,104,Laws on Security,Q-104-6,0,EASY,MOCK_EXAM,2026-01-03 22:08:00+00:00,1,104,1001,2
1993,42,101,Accounting and Financial Affairs,Q-101-7,0,AVERAGE,MIDDLE_EXAM,2026-01-03 22:12:00+00:00,1,101,1002,2
1994,42,102,Management and Organization Theory,Q-102-7,0,HARD,DIAGNOSTIC,2026-01-03 22:13:00+00:00,1,102,1002,2
1995,42,103,Laws on Labor and Transaction,Q-103-7,1,EASY,MIDDLE_EXAM,2026-01-03 22:14:00+00:00,1,103,1002,2
1996,42,104,Laws on Security,Q-104-7,0,AVERAGE,DIAGNOSTIC,2026-01-03 22:15:00+00:00,1,104,1002,2
1997,42,101,Accounting and Financial Affairs,Q-101-8,1,HARD,MOCK_EXAM,2026-01-03 22:19:00+00:00,1,101,1003,2
1998,42,102,Management and Organization Theory,Q-102-8,0,EASY,LESSON_QUIZ,2026-01-03 22:20:00+00:00,1,102,1003,2
1999,42,103,Laws on Labor and Transaction,Q-103-8,1,AVERAGE,MOCK_EXAM,2026-01-03 22:21:00+00:00,1,103,1003,2
2000,42,104,Laws on Security,Q-104-8,1,HARD,LESSON_QUIZ,2026-01-03 22:22:00+00:00,1,104,1003,2
2001,42,101,Accounting and Financial Affairs,Q-101-9,0,EASY,DIAGNOSTIC,2026-01-03 22:26:00+00:00,1,101,1000,3
2002,42,102,Management and Organization Theory,Q-102-9,1,AVERAGE,MIDDLE_EXAM,2026-01-03 22:27:00+00:00,1,102,1000,3
2003,42,103,Laws on Labor and Transaction,Q-103-9,1,HARD,DIAGNOSTIC,2026-01-03 22:28:00+00:00,1,103,1000,3
2004,42,104,Laws on Security,Q-104-9,0,EASY,MIDDLE_EXAM,2026-01-03 22:29:00+00:00,1,104,1000,3
2005,42,101,Accounting and Financial Affairs,Q-101-1,1,AVERAGE,LESSON_QUIZ,2026-01-03 22:33:00+00:00,1,101,1001,3
2006,42,102,Management and Organization Theory,Q-102-1,0,HARD,MOCK_EXAM,2026-01-03 22:34:00+00:00,1,102,1001,3
2007,42,103,Laws on Labor and Transaction,Q-103-1,1,EASY,LESSON_QUIZ,2026-01-03 22:35:00+00:00,1,103,1001,3
2008,42,104,Laws on Security,Q-104-1,1,AVERAGE,MOCK_EXAM,2026-01-03 22:36:00+00:00,1,104,1001,3
2009,42,101,Accounting and Financial Affairs,Q-101-2,1,HARD,MIDDLE_EXAM,2026-01-03 22:40:00+00:00,1,101,1002,3
2010,42,102,Management and Organization Theory,Q-102-2,1,EASY,DIAGNOSTIC,2026-01-03 22:41:00+00:00,1,102,1002,3
2011,42,103,Laws on Labor and Transaction,Q-103-2,1,AVERAGE,MIDDLE_EXAM,2026-01-03 22:42:00+00:00,1,103,1002,3
2012,42,104,Laws on Security,Q-104-2,1,HARD,DIAGNOSTIC,2026-01-03 22:43:00+00:00,1,104,1002,3
2013,42,101,Accounting and Financial Affairs,Q-101-3,0,EASY,MOCK_EXAM,2026-01-03 22:47:00+00:00,1,101,1003,3
2014,42,102,Management and Organization Theory,Q-102-3,0,AVERAGE,LESSON_QUIZ,2026-01-03 22:48:00+00:00,1,102,1003,3
2015,42,103,Laws on Labor and Transaction,Q-103-3,1,HARD,MOCK_EXAM,2026-01-03 22:49:00+00:00,1,103,1003,3
2016,42,104,Laws on Security,Q-104-3,1,EASY,LESSON_QUIZ,2026-01-03 22:50:00+00:00,1,104,1003,3
2017,43,101,Accounting and Financial Affairs,Q-101-1,0,HARD,LESSON_QUIZ,2026-01-03 23:00:00+00:00,1,101,1000,1
2018,43,102,Management and Organization Theory,Q-102-1,1,EASY,MOCK_EXAM,2026-01-03 23:01:00+00:00,1,102,1000,1
2019,43,103,Laws on Labor and Transaction,Q-103-1,0,AVERAGE,LESSON_QUIZ,2026-01-03 23:02:00+00:00,1,103,1000,1
2020,43,104,Laws on Security,Q-104-1,0,HARD,MOCK_EXAM,2026-01-03 23:03:00+00:00,1,104,1000,1
2021,43,101,Accounting and Financial Affairs,Q-101-2,0,EASY,MIDDLE_EXAM,2026-01-03 23:07:00+00:00,1,101,1001,1
2022,43,102,Management and Organization Theory,Q-102-2,1,AVERAGE,DIAGNOSTIC,2026-01-03 23:08:00+00:00,1,102,1001,1
2023,43,103,Laws on Labor and Transaction,Q-103-2,1,HARD,MIDDLE_EXAM,2026-01-03 23:09:00+00:00,1,103,1001,1
2024,43,104,Laws on Security,Q-104-2,0,EASY,DIAGNOSTIC,2026-01-03 23:10:00+00:00,1,104,1001,1
2025,43,101,Accounting and Financial Affairs,Q-101-3,0,AVERAGE,MOCK_EXAM,2026-01-03 23:14:00+00:00,1,101,1002,1
2026,43,102,Management and Organization Theory,Q-102-3,1,HARD,LESSON_QUIZ,2026-01-03 23:15:00+00:00,1,102,1002,1
2027,43,103,Laws on Labor and Transaction,Q-103-3,1,EASY,MOCK_EXAM,2026-01-03 23:16:00+00:00,1,103,1002,1
2028,43,104,Laws on Security,Q-104-3,0,AVERAGE,LESSON_QUIZ,2026-01-03 23:17:00+00:00,1,104,1002,1
2029,43,101,Accounting and Financial Affairs,Q-101-4,0,HARD,DIAGNOSTIC,2026-01-03 23:21:00+00:00,1,101,1003,1
2030,43,102,Management and Organization Theory,Q-102-4,1,EASY,MIDDLE_EXAM,2026-01-03 23:22:00+00:00,1,102,1003,1
2031,43,103,Laws on Labor and Transaction,Q-103-4,0,AVERAGE,DIAGNOSTIC,2026-01-03 23:23:00+00:00,1,103,1003,1
2032,43,104,Laws on Security,Q-104-4,1,HARD,MIDDLE_EXAM,2026-01-03 23:24:00+00:00,1,104,1003,1
2033,43,101,Accounting and Financial Affairs,Q-101-5,0,EASY,LESSON_QUIZ,2026-01-03 23:28:00+00:00,1,101,1000,2
2034,43,102,Management and Organization Theory,Q-102-5,1,AVERAGE,MOCK_EXAM,2026-01-03 23:29:00+00:00,1,102,1000,2
2035,43,103,Laws on Labor and Transaction,Q-103-5,1,HARD,LESSON_QUIZ,2026-01-03 23:30:00+00:00,1,103,1000,2
2036,43,104,Laws on Security,Q-104-5,0,EASY,MOCK_EXAM,2026-01-03 23:31:00+00:00,1,104,1000,2
2037,43,101,Accounting and Financial Affairs,Q-101-6,1,AVERAGE,MIDDLE_EXAM,2026-01-03 23:35:00+00:00,1,101,1001,2
2038,43,102,Management and Organization Theory,Q-102-6,0,HARD,DIAGNOSTIC,2026-01-03 23:36:00+00:00,1,102,1001,2
2039,43,103,Laws on Labor and Transaction,Q-103-6,1,EASY,MIDDLE_EXAM,2026-01-03 23:37:00+00:00,1,103,1001,2
2040,43,104,Laws on Security,Q-104-6,0,AVERAGE,DIAGNOSTIC,2026-01-03 23:38:00+00:00,1,104,1001,2
2041,43,101,Accounting and Financial Affairs,Q-101-7,0,HARD,MOCK_EXAM,2026-01-03 23:42:00+00:00,1,101,1002,2
2042,43,102,Management and Organization Theory,Q-102-7,0,EASY,LESSON_QUIZ,2026-01-03 23:43:00+00:00,1,102,1002,2
2043,43,103,Laws on Labor and Transaction,Q-103-7,1,AVERAGE,MOCK_EXAM,2026-01-03 23:44:00+00:00,1,103,1002,2
2044,43,104,Laws on Security,Q-104-7,1,HARD,LESSON_QUIZ,2026-01-03 23:45:00+00:00,1,104,1002,2
2045,43,101,Accounting and Financial Affairs,Q-101-8,1,EASY,DIAGNOSTIC,2026-01-03 23:49:00+00:00,1,101,1003,2
2046,43,102,Management and Organization Theory,Q-102-8,1,AVERAGE,MIDDLE_EXAM,2026-01-03 23:50:00+00:00,1,102,1003,2
2047,43,103,Laws on Labor and Transaction,Q-103-8,1,HARD,DIAGNOSTIC,2026-01-03 23:51:00+00:00,1,103,1003,2
2048,43,104,Laws on Security,Q-104-8,1,EASY,MIDDLE_EXAM,2026-01-03 23:52:00+00:00,1,104,1003,2
2049,43,101,Accounting and Financial Affairs,Q-101-9,1,AVERAGE,LESSON_QUIZ,2026-01-03 23:56:00+00:00,1,101,1000,3
2050,43,102,Management and Organization Theory,Q-102-9,1,HARD,MOCK_EXAM,2026-01-03 23:57:00+00:00,1,102,1000,3
2051,43,103,Laws on Labor and Transaction,Q-103-9,1,EASY,LESSON_QUIZ,2026-01-03 23:58:00+00:00,1,103,1000,3
2052,43,104,Laws on Security,Q-104-9,1,AVERAGE,MOCK_EXAM,2026-01-03 23:59:00+00:00,1,104,1000,3
2053,43,101,Accounting and Financial Affairs,Q-101-1,1,HARD,MIDDLE_EXAM,2026-01-04 00:03:00+00:00,1,101,1001,3
2054,43,102,Management and Organization Theory,Q-102-1,1,EASY,DIAGNOSTIC,2026-01-04 00:04:00+00:00,1,102,1001,3
2055,43,103,Laws on Labor and Transaction,Q-103-1,1,AVERAGE,MIDDLE_EXAM,2026-01-04 00:05:00+00:00,1,103,1001,3
2056,43,104,Laws on Security,Q-104-1,1,HARD,DIAGNOSTIC,2026-01-04 00:06:00+00:00,1,104,1001,3
2057,43,101,Accounting and Financial Affairs,Q-101-2,1,EASY,MOCK_EXAM,2026-01-04 00:10:00+00:00,1,101,1002,3
2058,43,102,Management and Organization Theory,Q-102-2,0,AVERAGE,LESSON_QUIZ,2026-01-04 00:11:00+00:00,1,102,1002,3
2059,43,103,Laws on Labor and Transaction,Q-103-2,1,HARD,MOCK_EXAM,2026-01-04 00:12:00+00:00,1,103,1002,3
2060,43,104,Laws on Security,Q-104-2,1,EASY,LESSON_QUIZ,2026-01-04 00:13:00+00:00,1,104,1002,3
2061,43,101,Accounting and Financial Affairs,Q-101-3,0,AVERAGE,DIAGNOSTIC,2026-01-04 00:17:00+00:00,1,101,1003,3
2062,43,102,Management and Organization Theory,Q-102-3,1,HARD,MIDDLE_EXAM,2026-01-04 00:18:00+00:00,1,102,1003,3
2063,43,103,Laws on Labor and Transaction,Q-103-3,0,EASY,DIAGNOSTIC,2026-01-04 00:19:00+00:00,1,103,1003,3
2064,43,104,Laws on Security,Q-104-3,0,AVERAGE,MIDDLE_EXAM,2026-01-04 00:20:00+00:00,1,104,1003,3
2065,44,101,Accounting and Financial Affairs,Q-101-1,0,EASY,DIAGNOSTIC,2026-01-04 00:30:00+00:00,1,101,1000,1
2066,44,102,Management and Organization Theory,Q-102-1,1,AVERAGE,MIDDLE_EXAM,2026-01-04 00:31:00+00:00,1,102,1000,1
2067,44,103,Laws on Labor and Transaction,Q-103-1,0,HARD,DIAGNOSTIC,2026-01-04 00:32:00+00:00,1,103,1000,1
2068,44,104,Laws on Security,Q-104-1,1,EASY,MIDDLE_EXAM,2026-01-04 00:33:00+00:00,1,104,1000,1
2069,44,101,Accounting and Financial Affairs,Q-101-2,0,AVERAGE,LESSON_QUIZ,2026-01-04 00:37:00+00:00,1,101,1001,1
2070,44,102,Management and Organization Theory,Q-102-2,0,HARD,MOCK_EXAM,2026-01-04 00:38:00+00:00,1,102,1001,1
2071,44,103,Laws on Labor and Transaction,Q-103-2,0,EASY,LESSON_QUIZ,2026-01-04 00:39:00+00:00,1,103,1001,1
2072,44,104,Laws on Security,Q-104-2,0,AVERAGE,MOCK_EXAM,2026-01-04 00:40:00+00:00,1,104,1001,1
2073,44,101,Accounting and Financial Affairs,Q-101-3,0,HARD,MIDDLE_EXAM,2026-01-04 00:44:00+00:00,1,101,1002,1
2074,44,102,Management and Organization Theory,Q-102-3,0,EASY,DIAGNOSTIC,2026-01-04 00:45:00+00:00,1,102,1002,1
2075,44,103,Laws on Labor and Transaction,Q-103-3,0,AVERAGE,MIDDLE_EXAM,2026-01-04 00:46:00+00:00,1,103,1002,1
2076,44,104,Laws on Security,Q-104-3,0,HARD,DIAGNOSTIC,2026-01-04 00:47:00+00:00,1,104,1002,1
2077,44,101,Accounting and Financial Affairs,Q-101-4,0,EASY,MOCK_EXAM,2026-01-04 00:51:00+00:00,1,101,1003,1
2078,44,102,Management and Organization Theory,Q-102-4,1,AVERAGE,LESSON_QUIZ,2026-01-04 00:52:00+00:00,1,102,1003,1
2079,44,103,Laws on Labor and Transaction,Q-103-4,0,HARD,MOCK_EXAM,2026-01-04 00:53:00+00:00,1,103,1003,1
2080,44,104,Laws on Security,Q-104-4,1,EASY,LESSON_QUIZ,2026-01-04 00:54:00+00:00,1,104,1003,1
2081,44,101,Accounting and Financial Affairs,Q-101-5,0,AVERAGE,DIAGNOSTIC,2026-01-04 00:58:00+00:00,1,101,1000,2
2082,44,102,Management and Organization Theory,Q-102-5,0,HARD,MIDDLE_EXAM,2026-01-04 00:59:00+00:00,1,102,1000,2
2083,44,103,Laws on Labor and Transaction,Q-103-5,1,EASY,DIAGNOSTIC,2026-01-04 01:00:00+00:00,1,103,1000,2
2084,44,104,Laws on Security,Q-104-5,1,AVERAGE,MIDDLE_EXAM,2026-01-04 01:01:00+00:00,1,104,1000,2
2085,44,101,Accounting and Financial Affairs,Q-101-6,0,HARD,LESSON_QUIZ,2026-01-04 01:05:00+00:00,1,101,1001,2
2086,44,102,Management and Organization Theory,Q-102-6,0,EASY,MOCK_EXAM,2026-01-04 01:06:00+00:00,1,102,1001,2
2087,44,103,Laws on Labor and Transaction,Q-103-6,1,AVERAGE,LESSON_QUIZ,2026-01-04 01:07:00+00:00,1,103,1001,2
2088,44,104,Laws on Security,Q-104-6,1,HARD,MOCK_EXAM,2026-01-04 01:08:00+00:00,1,104,1001,2
2089,44,101,Accounting and Financial Affairs,Q-101-7,0,EASY,MIDDLE_EXAM,2026-01-04 01:12:00+00:00,1,101,1002,2
2090,44,102,Management and Organization Theory,Q-102-7,0,AVERAGE,DIAGNOSTIC,2026-01-04 01:13:00+00:00,1,102,1002,2
2091,44,103,Laws on Labor and Transaction,Q-103-7,1,HARD,MIDDLE_EXAM,2026-01-04 01:14:00+00:00,1,103,1002,2
2092,44,104,Laws on Security,Q-104-7,1,EASY,DIAGNOSTIC,2026-01-04 01:15:00+00:00,1,104,1002,2
2093,44,101,Accounting and Financial Affairs,Q-101-8,0,AVERAGE,MOCK_EXAM,2026-01-04 01:19:00+00:00,1,101,1003,2
2094,44,102,Management and Organization Theory,Q-102-8,0,HARD,LESSON_QUIZ,2026-01-04 01:20:00+00:00,1,102,1003,2
2095,44,103,Laws on Labor and Transaction,Q-103-8,1,EASY,MOCK_EXAM,2026-01-04 01:21:00+00:00,1,103,1003,2
2096,44,104,Laws on Security,Q-104-8,1,AVERAGE,LESSON_QUIZ,2026-01-04 01:22:00+00:00,1,104,1003,2
2097,44,101,Accounting and Financial Affairs,Q-101-9,1,HARD,DIAGNOSTIC,2026-01-04 01:26:00+00:00,1,101,1000,3
